record,source_record,bootstrap_idx,n_samples,uc_mean,uc_std,uc_min,uc_max,uc_nan_pct,fhr_uc_corr,uc_path
syn_00788,1395,0,16800,18.82949447631836,28.582897186279297,0.0,100.0,0.0,0.1324445892238821,data\synthetic\syn_00788_uc.npy
syn_00789,1395,1,16800,13.374821662902832,23.24059295654297,0.0,100.0,0.0,0.09091095878611727,data\synthetic\syn_00789_uc.npy
syn_00790,1396,0,15600,15.578685760498047,11.96086597442627,0.0,87.0,0.0,-0.2990718325137387,data\synthetic\syn_00790_uc.npy
syn_00791,1396,1,15600,16.039230346679688,11.935690879821777,0.0,87.0,0.0,-0.31899915615243984,data\synthetic\syn_00791_uc.npy
syn_00792,1397,0,16800,29.074880599975586,20.239761352539062,4.0,100.0,0.0,-0.37050560378571445,data\synthetic\syn_00792_uc.npy
syn_00793,1397,1,16800,28.084821701049805,20.512849807739258,0.0,100.0,0.0,-0.3284178851731913,data\synthetic\syn_00793_uc.npy
syn_00794,1398,0,18000,12.1942777633667,14.840304374694824,0.0,70.0,0.0,0.16540247516447865,data\synthetic\syn_00794_uc.npy
syn_00795,1398,1,18000,13.912944793701172,17.36314582824707,0.0,100.0,0.0,0.21993678976259573,data\synthetic\syn_00795_uc.npy
syn_00796,1399,0,18000,19.122360229492188,14.380424499511719,0.0,91.0,0.0,0.46347122001713276,data\synthetic\syn_00796_uc.npy
syn_00797,1399,1,18000,22.371334075927734,13.534706115722656,0.0,91.0,0.0,0.3044977664771527,data\synthetic\syn_00797_uc.npy
syn_00798,1400,0,16800,13.098333358764648,6.71200704574585,0.0,51.0,0.0,0.15150526153696453,data\synthetic\syn_00798_uc.npy
syn_00799,1400,1,16800,12.225000381469727,7.3050432205200195,0.0,91.0,0.0,-0.007734880437213599,data\synthetic\syn_00799_uc.npy
syn_00800,1401,0,20400,27.040491104125977,27.496253967285156,0.0,127.0,0.0,0.26079183100957,data\synthetic\syn_00800_uc.npy
syn_00801,1401,1,20400,22.329877853393555,25.99802017211914,0.0,127.0,0.0,0.22531598262369884,data\synthetic\syn_00801_uc.npy
syn_00802,1402,0,15600,37.45038604736328,27.355552673339844,0.0,100.0,0.0,0.164850829291895,data\synthetic\syn_00802_uc.npy
syn_00803,1402,1,15600,37.74576950073242,29.249942779541016,0.0,100.0,0.0,0.08525421223002203,data\synthetic\syn_00803_uc.npy
syn_00804,1403,0,18000,21.322250366210938,22.335756301879883,0.0,127.0,0.0,0.31143374574007227,data\synthetic\syn_00804_uc.npy
syn_00805,1403,1,18000,22.740110397338867,24.618093490600586,0.0,127.0,0.0,0.21881912857752242,data\synthetic\syn_00805_uc.npy
syn_00806,1404,0,19200,25.593334197998047,20.691286087036133,0.0,100.0,0.0,-0.27626821427981624,data\synthetic\syn_00806_uc.npy
syn_00807,1404,1,19200,27.58005142211914,21.999231338500977,0.0,100.0,0.0,-0.24832509684963,data\synthetic\syn_00807_uc.npy
syn_00808,1405,0,16800,40.64970397949219,21.425588607788086,0.0,100.0,0.0,-0.03940887753384606,data\synthetic\syn_00808_uc.npy
syn_00809,1405,1,16800,35.71440505981445,20.60689353942871,0.0,100.0,0.0,-0.29963584686990913,data\synthetic\syn_00809_uc.npy
syn_00810,1406,0,19200,9.69213581085205,7.593957424163818,0.0,60.5,0.0,0.2890451020040344,data\synthetic\syn_00810_uc.npy
syn_00811,1406,1,19200,8.890026092529297,6.847795009613037,0.0,60.5,0.0,0.3574982536180904,data\synthetic\syn_00811_uc.npy
syn_00812,1407,0,19200,15.681771278381348,17.63096046447754,0.0,100.0,0.0,0.002327144565993292,data\synthetic\syn_00812_uc.npy
syn_00813,1407,1,19200,20.87760353088379,18.248802185058594,0.0,100.0,0.0,-0.17025757129171776,data\synthetic\syn_00813_uc.npy
syn_00814,1408,0,18789,13.975543975830078,22.584470748901367,0.0,127.0,0.0,-0.2088474008530175,data\synthetic\syn_00814_uc.npy
syn_00815,1408,1,18789,18.588083267211914,28.568140029907227,0.0,127.0,0.0,-0.2145393696418927,data\synthetic\syn_00815_uc.npy
syn_00816,1409,0,19200,40.08218765258789,27.818635940551758,0.0,100.0,0.0,0.09641154392389359,data\synthetic\syn_00816_uc.npy
syn_00817,1409,1,19200,40.10307312011719,30.877504348754883,0.0,100.0,0.0,-0.07015214281025624,data\synthetic\syn_00817_uc.npy
syn_00818,1410,0,21600,27.863981246948242,25.961956024169922,0.0,127.0,0.0,0.26339640603429504,data\synthetic\syn_00818_uc.npy
syn_00819,1410,1,21600,26.304004669189453,24.443662643432617,0.0,127.0,0.0,0.0008423169534467578,data\synthetic\syn_00819_uc.npy
syn_00820,1411,0,16800,12.07119083404541,15.41562557220459,0.0,88.5,0.0,0.0709590970433558,data\synthetic\syn_00820_uc.npy
syn_00821,1411,1,16800,12.867469787597656,14.755071640014648,0.0,118.0,0.0,0.03190916864795861,data\synthetic\syn_00821_uc.npy
syn_00822,1412,0,18000,18.960832595825195,24.349262237548828,0.0,100.0,0.0,-0.26463393846889716,data\synthetic\syn_00822_uc.npy
syn_00823,1412,1,18000,26.720722198486328,29.593135833740234,0.0,100.0,0.0,-0.3394839479045918,data\synthetic\syn_00823_uc.npy
syn_00824,1413,0,19200,35.9885139465332,30.134794235229492,0.0,127.0,0.0,-0.3050954509507463,data\synthetic\syn_00824_uc.npy
syn_00825,1413,1,19200,42.92057418823242,34.48563766479492,0.0,127.0,0.0,-0.4206481565571458,data\synthetic\syn_00825_uc.npy
syn_00826,1414,0,15600,20.60730743408203,20.862489700317383,0.0,127.0,0.0,-0.30615064572674766,data\synthetic\syn_00826_uc.npy
syn_00827,1414,1,15600,20.48233985900879,19.21831512451172,0.0,111.0,0.0,-0.18018161605795466,data\synthetic\syn_00827_uc.npy
syn_00828,1415,0,15600,24.147178649902344,14.419488906860352,0.0,72.0,0.0,0.49331054865351354,data\synthetic\syn_00828_uc.npy
syn_00829,1415,1,15600,23.060449600219727,16.841928482055664,0.0,83.5,0.0,0.4054431876046567,data\synthetic\syn_00829_uc.npy
syn_00830,1416,0,21600,37.97772979736328,32.92257308959961,0.0,127.0,0.0,0.12713725215889765,data\synthetic\syn_00830_uc.npy
syn_00831,1416,1,21600,30.079721450805664,32.095947265625,0.0,127.0,0.0,0.1688687635132631,data\synthetic\syn_00831_uc.npy
syn_00832,1417,0,21600,14.122361183166504,19.208147048950195,0.0,100.0,0.0,0.32644125098988785,data\synthetic\syn_00832_uc.npy
syn_00833,1417,1,21600,12.529861450195312,16.169279098510742,0.0,100.0,0.0,0.29972098491408194,data\synthetic\syn_00833_uc.npy
syn_00834,1418,0,19200,27.405364990234375,27.41045570373535,0.0,127.5,0.0,-0.47098722262166615,data\synthetic\syn_00834_uc.npy
syn_00835,1418,1,19200,32.987083435058594,32.64731216430664,0.0,127.5,0.0,-0.42192870538838895,data\synthetic\syn_00835_uc.npy
syn_00836,1419,0,21600,21.454652786254883,28.5343017578125,0.0,127.0,0.0,-0.1951167246227502,data\synthetic\syn_00836_uc.npy
syn_00837,1419,1,21600,21.620948791503906,29.474369049072266,0.0,127.0,0.0,-0.1758500756050752,data\synthetic\syn_00837_uc.npy
syn_00838,1420,0,15600,7.806698799133301,5.5975117683410645,0.0,63.0,0.0,0.07397050444344767,data\synthetic\syn_00838_uc.npy
syn_00839,1420,1,15600,6.740993499755859,5.350555419921875,0.0,63.0,0.0,0.014670926570093067,data\synthetic\syn_00839_uc.npy
syn_00840,1421,0,16800,23.950773239135742,14.222537994384766,0.0,98.5,0.0,-0.13792494107124478,data\synthetic\syn_00840_uc.npy
syn_00841,1421,1,16800,29.209672927856445,16.228544235229492,0.0,98.5,0.0,-0.04701108550398267,data\synthetic\syn_00841_uc.npy
syn_00842,1422,0,19200,15.149374961853027,14.462204933166504,0.0,127.0,0.0,0.29383057382596645,data\synthetic\syn_00842_uc.npy
syn_00843,1422,1,19200,13.712656021118164,14.884203910827637,0.0,127.0,0.0,0.2848039545180239,data\synthetic\syn_00843_uc.npy
syn_00844,1423,0,16800,28.454286575317383,35.401790618896484,0.0,100.0,0.0,-0.3183738144613908,data\synthetic\syn_00844_uc.npy
syn_00845,1423,1,16800,22.239940643310547,33.03999710083008,0.0,100.0,0.0,-0.43445407582991286,data\synthetic\syn_00845_uc.npy
syn_00846,1424,0,16800,36.6002082824707,27.782649993896484,0.0,127.0,0.0,-0.09480334274757836,data\synthetic\syn_00846_uc.npy
syn_00847,1424,1,16800,36.103660583496094,29.523479461669922,0.0,127.0,0.0,0.09616042486650482,data\synthetic\syn_00847_uc.npy
syn_00848,1425,0,16800,19.312292098999023,17.973947525024414,0.0,127.0,0.0,-0.04122121489612243,data\synthetic\syn_00848_uc.npy
syn_00849,1425,1,16800,14.69619083404541,14.193551063537598,0.0,84.5,0.0,-0.21184348750373436,data\synthetic\syn_00849_uc.npy
syn_00850,1426,0,18000,14.03416633605957,14.96742057800293,0.0,100.0,0.0,-0.0670834328098782,data\synthetic\syn_00850_uc.npy
syn_00851,1426,1,18000,14.631999969482422,17.657569885253906,0.0,100.0,0.0,-0.16354792747846308,data\synthetic\syn_00851_uc.npy
syn_00852,1427,0,15600,11.42233943939209,14.433493614196777,0.0,100.0,0.0,-0.15556885560876155,data\synthetic\syn_00852_uc.npy
syn_00853,1427,1,15600,8.348076820373535,10.174933433532715,0.0,83.0,0.0,-0.025676182418407852,data\synthetic\syn_00853_uc.npy
syn_00854,1428,0,15600,28.878076553344727,16.298171997070312,0.0,122.5,0.0,-0.02348086110599618,data\synthetic\syn_00854_uc.npy
syn_00855,1428,1,15600,27.944711685180664,19.213634490966797,0.0,123.5,0.0,-0.12362555336293349,data\synthetic\syn_00855_uc.npy
syn_00856,1429,0,15600,30.879518508911133,24.634794235229492,0.0,124.0,0.0,-0.05845931881549162,data\synthetic\syn_00856_uc.npy
syn_00857,1429,1,15600,29.813749313354492,27.382612228393555,0.0,127.0,0.0,-0.09648042811949513,data\synthetic\syn_00857_uc.npy
syn_00858,1430,0,18020,18.62627601623535,13.838645935058594,0.0,84.5,0.0,-0.035850085358962024,data\synthetic\syn_00858_uc.npy
syn_00859,1430,1,18020,15.375527381896973,14.602082252502441,0.0,96.0,0.0,0.042889214043061674,data\synthetic\syn_00859_uc.npy
syn_00860,1431,0,15752,13.69972038269043,16.839462280273438,0.0,127.0,0.0,-0.3128990524847082,data\synthetic\syn_00860_uc.npy
syn_00861,1431,1,15752,13.001873016357422,15.929529190063477,0.0,127.0,0.0,-0.2619774628869969,data\synthetic\syn_00861_uc.npy
syn_00862,1432,0,15600,19.085962295532227,17.481525421142578,0.0,121.5,0.0,-0.2221680505406737,data\synthetic\syn_00862_uc.npy
syn_00863,1432,1,15600,21.329071044921875,17.123929977416992,0.0,121.5,0.0,-0.31240589542130565,data\synthetic\syn_00863_uc.npy
syn_00864,1433,0,19200,14.1001558303833,13.971392631530762,0.0,89.5,0.0,-0.027385695707150777,data\synthetic\syn_00864_uc.npy
syn_00865,1433,1,19200,11.386510848999023,14.12031364440918,0.0,89.5,0.0,-0.09875160669255599,data\synthetic\syn_00865_uc.npy
syn_00866,1434,0,16800,25.750415802001953,11.884679794311523,0.0,58.0,0.0,0.012508474327879524,data\synthetic\syn_00866_uc.npy
syn_00867,1434,1,16800,22.901636123657227,13.64719009399414,0.0,59.0,0.0,0.050704043816335045,data\synthetic\syn_00867_uc.npy
syn_00868,1435,0,18000,19.065166473388672,14.96291732788086,0.0,66.5,0.0,0.17643772972999336,data\synthetic\syn_00868_uc.npy
syn_00869,1435,1,18000,14.637611389160156,14.935982704162598,0.0,66.5,0.0,0.03321619105163172,data\synthetic\syn_00869_uc.npy
syn_00870,1436,0,20477,13.342555046081543,13.195398330688477,0.0,48.5,0.0,-0.7258577833946558,data\synthetic\syn_00870_uc.npy
syn_00871,1436,1,20477,17.911632537841797,12.893587112426758,0.0,108.0,0.0,-0.46482861477080406,data\synthetic\syn_00871_uc.npy
syn_00872,1437,0,16800,12.801934242248535,15.967352867126465,0.0,100.0,0.0,-0.09011279436927756,data\synthetic\syn_00872_uc.npy
syn_00873,1437,1,16800,11.764106750488281,14.088186264038086,0.0,100.0,0.0,-0.0777977710646455,data\synthetic\syn_00873_uc.npy
syn_00874,1438,0,18000,25.684860229492188,21.029926300048828,0.0,127.0,0.0,-0.0924008931835751,data\synthetic\syn_00874_uc.npy
syn_00875,1438,1,18000,25.42022132873535,23.862218856811523,0.0,127.0,0.0,-0.016907815128022786,data\synthetic\syn_00875_uc.npy
syn_00876,1439,0,16800,35.242916107177734,30.033214569091797,0.0,100.0,0.0,-0.20918830573344296,data\synthetic\syn_00876_uc.npy
syn_00877,1439,1,16800,31.69976234436035,29.800430297851562,0.0,100.0,0.0,-0.0918103307693252,data\synthetic\syn_00877_uc.npy
syn_00878,1440,0,15600,25.528974533081055,27.474149703979492,0.0,100.0,0.0,-0.4358159321012321,data\synthetic\syn_00878_uc.npy
syn_00879,1440,1,15600,24.942276000976562,26.555675506591797,0.0,100.0,0.0,-0.4885545965102106,data\synthetic\syn_00879_uc.npy
syn_00880,1441,0,15600,7.729551315307617,12.425898551940918,0.0,100.0,0.0,0.03887021304802739,data\synthetic\syn_00880_uc.npy
syn_00881,1441,1,15600,9.440512657165527,15.2783203125,0.0,100.0,0.0,-0.04565391459831305,data\synthetic\syn_00881_uc.npy
syn_00882,1442,0,19200,20.276275634765625,23.891048431396484,0.0,100.0,0.0,-0.23213538728137229,data\synthetic\syn_00882_uc.npy
syn_00883,1442,1,19200,17.826900482177734,21.590465545654297,0.0,100.0,0.0,-0.2941243567555241,data\synthetic\syn_00883_uc.npy
syn_00884,1443,0,15600,41.170127868652344,35.149314880371094,0.0,127.0,0.0,-0.09021155842491033,data\synthetic\syn_00884_uc.npy
syn_00885,1443,1,15600,33.260223388671875,32.90204620361328,0.0,127.0,0.0,-0.2848624800886241,data\synthetic\syn_00885_uc.npy
syn_00886,1444,0,16800,10.139464378356934,11.498741149902344,0.0,74.0,0.0,-0.015114445911193566,data\synthetic\syn_00886_uc.npy
syn_00887,1444,1,16800,8.872440338134766,13.101667404174805,0.0,127.0,0.0,-0.02938114188321662,data\synthetic\syn_00887_uc.npy
syn_00888,1445,0,16800,27.491458892822266,18.193605422973633,0.0,127.0,0.0,0.23687309299971188,data\synthetic\syn_00888_uc.npy
syn_00889,1445,1,16800,27.867082595825195,22.23898696899414,0.0,127.0,0.0,0.20534688616246002,data\synthetic\syn_00889_uc.npy
syn_00890,1446,0,15600,23.38554573059082,18.569011688232422,0.0,96.0,0.0,-0.028454394800925997,data\synthetic\syn_00890_uc.npy
syn_00891,1446,1,15600,23.022436141967773,19.27914047241211,0.0,99.0,0.0,0.14704130084855652,data\synthetic\syn_00891_uc.npy
syn_00892,1447,0,18000,14.362250328063965,19.443819046020508,0.0,103.5,0.0,0.052453514306155614,data\synthetic\syn_00892_uc.npy
syn_00893,1447,1,18000,9.314332962036133,16.024988174438477,0.0,103.5,0.0,0.032933025338077064,data\synthetic\syn_00893_uc.npy
syn_00894,1448,0,19200,11.283827781677246,21.119428634643555,0.0,124.5,0.0,0.21480312501634605,data\synthetic\syn_00894_uc.npy
syn_00895,1448,1,19200,8.728828430175781,18.155603408813477,0.0,123.5,0.0,0.19191430738637966,data\synthetic\syn_00895_uc.npy
syn_00896,1449,0,18000,15.128055572509766,19.07065773010254,0.0,103.5,0.0,0.14284878477018806,data\synthetic\syn_00896_uc.npy
syn_00897,1449,1,18000,16.0667781829834,16.52960968017578,0.0,78.5,0.0,0.15858548211736218,data\synthetic\syn_00897_uc.npy
syn_00898,1450,0,16800,12.271517753601074,7.082234859466553,0.0,71.5,0.0,0.12374198448588763,data\synthetic\syn_00898_uc.npy
syn_00899,1450,1,16800,12.25264835357666,6.62609338760376,0.0,55.0,0.0,0.041386126876828966,data\synthetic\syn_00899_uc.npy
syn_00900,1451,0,16800,21.589345932006836,0.9350926876068115,18.0,25.0,0.0,0.09593462666828499,data\synthetic\syn_00900_uc.npy
syn_00901,1451,1,16800,20.615774154663086,3.8028252124786377,0.0,25.0,0.0,0.3161505128965922,data\synthetic\syn_00901_uc.npy
syn_00902,1452,0,18000,31.551000595092773,34.76411819458008,0.0,100.0,0.0,0.6142057165746402,data\synthetic\syn_00902_uc.npy
syn_00903,1452,1,18000,34.58277893066406,30.720073699951172,0.0,100.0,0.0,0.2999325583762214,data\synthetic\syn_00903_uc.npy
syn_00904,1453,0,15600,18.4003849029541,15.230530738830566,0.0,100.0,0.0,0.20436334647117876,data\synthetic\syn_00904_uc.npy
syn_00905,1453,1,15600,15.640769004821777,13.799356460571289,0.0,100.0,0.0,0.22396116440994548,data\synthetic\syn_00905_uc.npy
syn_00906,1454,0,18000,11.1274995803833,13.447945594787598,0.0,100.0,0.0,-0.2698480136461016,data\synthetic\syn_00906_uc.npy
syn_00907,1454,1,18000,12.328777313232422,13.56030559539795,0.0,100.0,0.0,-0.13653099330182558,data\synthetic\syn_00907_uc.npy
syn_00908,1455,0,19200,35.59585952758789,37.902889251708984,0.0,127.0,0.0,0.2660085373734371,data\synthetic\syn_00908_uc.npy
syn_00909,1455,1,19200,38.340545654296875,38.25392532348633,0.0,127.0,0.0,0.32120456702876726,data\synthetic\syn_00909_uc.npy
syn_00910,1456,0,19200,4.345937728881836,5.736298084259033,0.0,44.0,0.0,0.07724603203683482,data\synthetic\syn_00910_uc.npy
syn_00911,1456,1,19200,4.304843902587891,5.397977828979492,0.0,35.0,0.0,0.07429360582789779,data\synthetic\syn_00911_uc.npy
syn_00912,1457,0,16820,25.686742782592773,19.61985969543457,0.0,127.0,0.0,-0.3410641430312129,data\synthetic\syn_00912_uc.npy
syn_00913,1457,1,16820,26.638168334960938,22.484289169311523,0.0,127.0,0.0,-0.1774758240476235,data\synthetic\syn_00913_uc.npy
syn_00914,1458,0,16800,25.194761276245117,21.413047790527344,0.0,100.0,0.0,-0.22180302819091272,data\synthetic\syn_00914_uc.npy
syn_00915,1458,1,16800,24.05720329284668,21.864635467529297,0.0,100.0,0.0,-0.13374261184004338,data\synthetic\syn_00915_uc.npy
syn_00916,1459,0,18000,19.04050064086914,12.274195671081543,0.0,78.0,0.0,-0.07947300753539795,data\synthetic\syn_00916_uc.npy
syn_00917,1459,1,18000,19.818445205688477,12.521964073181152,0.0,78.0,0.0,-0.11256857759134493,data\synthetic\syn_00917_uc.npy
syn_00918,1460,0,18000,27.243804931640625,21.127017974853516,0.0,127.5,0.0,0.21130064213978655,data\synthetic\syn_00918_uc.npy
syn_00919,1460,1,18000,28.094554901123047,23.20224952697754,0.0,126.5,0.0,0.23342719336506834,data\synthetic\syn_00919_uc.npy
syn_00920,1461,0,16800,16.834434509277344,11.108230590820312,0.0,64.0,0.0,-0.18653804718994416,data\synthetic\syn_00920_uc.npy
syn_00921,1461,1,16800,15.417410850524902,11.193888664245605,0.0,64.0,0.0,-0.33653145546062496,data\synthetic\syn_00921_uc.npy
syn_00922,1462,0,19200,9.91869831085205,7.745349884033203,0.0,66.0,0.0,0.12304592155337826,data\synthetic\syn_00922_uc.npy
syn_00923,1462,1,19200,10.873254776000977,7.739686489105225,0.0,66.0,0.0,0.17554214204626303,data\synthetic\syn_00923_uc.npy
syn_00924,1463,0,21620,15.155989646911621,16.604536056518555,0.0,127.0,0.0,-0.27608434826728184,data\synthetic\syn_00924_uc.npy
syn_00925,1463,1,21620,17.03748893737793,20.78960418701172,0.0,127.0,0.0,-0.16497537494851283,data\synthetic\syn_00925_uc.npy
syn_00926,1464,0,21618,25.937320709228516,29.281667709350586,0.0,100.0,0.0,-0.2682672215212642,data\synthetic\syn_00926_uc.npy
syn_00927,1464,1,21618,29.96900749206543,30.111289978027344,0.0,100.0,0.0,-0.22025731373842738,data\synthetic\syn_00927_uc.npy
syn_00928,1465,0,18000,14.23033332824707,12.256925582885742,0.0,127.0,0.0,-0.07497319480257754,data\synthetic\syn_00928_uc.npy
syn_00929,1465,1,18000,13.33608341217041,10.829278945922852,0.0,127.0,0.0,0.15323585003341442,data\synthetic\syn_00929_uc.npy
syn_00930,1466,0,16800,20.948213577270508,15.530611038208008,0.0,127.0,0.0,0.10475462443809042,data\synthetic\syn_00930_uc.npy
syn_00931,1466,1,16800,21.01883888244629,15.461459159851074,0.0,127.0,0.0,0.12534866403534278,data\synthetic\syn_00931_uc.npy
syn_00932,1467,0,18000,10.636944770812988,8.987882614135742,0.0,88.0,0.0,-0.23620338363602558,data\synthetic\syn_00932_uc.npy
syn_00933,1467,1,18000,9.872666358947754,8.129059791564941,0.0,88.0,0.0,-0.32163256328457507,data\synthetic\syn_00933_uc.npy
syn_00934,1468,0,18000,23.189083099365234,25.09044647216797,0.0,100.0,0.0,0.0025509064193202065,data\synthetic\syn_00934_uc.npy
syn_00935,1468,1,18000,27.25813865661621,25.279190063476562,0.0,100.0,0.0,-0.1090993178001976,data\synthetic\syn_00935_uc.npy
syn_00936,1469,0,15600,11.618461608886719,12.483668327331543,0.0,75.0,0.0,-0.24474068062895127,data\synthetic\syn_00936_uc.npy
syn_00937,1469,1,15600,11.850288391113281,12.521076202392578,0.0,75.0,0.0,-0.31012394705361507,data\synthetic\syn_00937_uc.npy
syn_00938,1470,0,16800,29.26119041442871,25.07523536682129,0.0,99.0,0.0,0.07533404102097012,data\synthetic\syn_00938_uc.npy
syn_00939,1470,1,16800,28.127708435058594,24.770408630371094,0.0,111.0,0.0,0.16759005010031586,data\synthetic\syn_00939_uc.npy
syn_00940,1471,0,18020,31.015594482421875,21.440853118896484,0.0,127.0,0.0,0.1885165781919768,data\synthetic\syn_00940_uc.npy
syn_00941,1471,1,18020,26.967342376708984,18.672260284423828,0.0,127.0,0.0,0.1357406914717438,data\synthetic\syn_00941_uc.npy
syn_00942,1472,0,18000,13.89930534362793,19.305814743041992,0.0,127.0,0.0,0.004013129587766636,data\synthetic\syn_00942_uc.npy
syn_00943,1472,1,18000,16.31394386291504,19.76616096496582,0.0,127.0,0.0,0.010375949045698727,data\synthetic\syn_00943_uc.npy
syn_00944,1473,0,16800,30.479822158813477,30.30362319946289,0.0,100.0,0.0,-0.0687316718224395,data\synthetic\syn_00944_uc.npy
syn_00945,1473,1,16800,29.566131591796875,31.20986557006836,0.0,100.0,0.0,-0.15263678273485984,data\synthetic\syn_00945_uc.npy
syn_00946,1474,0,16800,12.399434089660645,11.730568885803223,0.0,95.0,0.0,0.09719831248906625,data\synthetic\syn_00946_uc.npy
syn_00947,1474,1,16800,13.903512001037598,11.246631622314453,0.0,95.0,0.0,0.004252372335156377,data\synthetic\syn_00947_uc.npy
syn_00948,1475,0,18000,31.437665939331055,34.57389450073242,0.0,127.0,0.0,-0.3901863787268,data\synthetic\syn_00948_uc.npy
syn_00949,1475,1,18000,33.250221252441406,35.05248260498047,0.0,127.0,0.0,-0.3789749194484534,data\synthetic\syn_00949_uc.npy
syn_00950,1476,0,19220,38.504371643066406,34.617435455322266,0.0,100.0,0.0,0.3998006922418284,data\synthetic\syn_00950_uc.npy
syn_00951,1476,1,19220,43.10577392578125,35.53084182739258,0.0,100.0,0.0,0.3803759562614699,data\synthetic\syn_00951_uc.npy
syn_00952,1477,0,16800,2.6292858123779297,4.465587139129639,0.0,99.0,0.0,-0.26516462646523303,data\synthetic\syn_00952_uc.npy
syn_00953,1477,1,16800,2.435654878616333,3.4312634468078613,0.0,41.0,0.0,-0.27451700510005517,data\synthetic\syn_00953_uc.npy
syn_00954,1478,0,19200,9.71135425567627,14.773354530334473,0.0,100.0,0.0,-0.14177868546663014,data\synthetic\syn_00954_uc.npy
syn_00955,1478,1,19200,11.60057258605957,18.243282318115234,0.0,100.0,0.0,-0.07566232613463063,data\synthetic\syn_00955_uc.npy
syn_00956,1479,0,19220,18.493757247924805,21.109758377075195,0.0,87.0,0.0,-0.18228738568476077,data\synthetic\syn_00956_uc.npy
syn_00957,1479,1,19220,13.708974838256836,17.34046745300293,0.0,123.5,0.0,-0.10776880569374755,data\synthetic\syn_00957_uc.npy
syn_00958,1480,0,21600,12.793842315673828,10.57838249206543,0.0,62.0,0.0,0.31556832870464585,data\synthetic\syn_00958_uc.npy
syn_00959,1480,1,21600,15.057592391967773,11.279656410217285,0.0,62.0,0.0,0.5406408815604594,data\synthetic\syn_00959_uc.npy
syn_00960,1481,0,20400,9.50073528289795,18.499433517456055,0.0,127.0,0.0,-0.14073576411552222,data\synthetic\syn_00960_uc.npy
syn_00961,1481,1,20400,14.844141960144043,18.01681137084961,0.0,127.0,0.0,-0.17289247700783628,data\synthetic\syn_00961_uc.npy
syn_00962,1482,0,15600,9.4004487991333,19.528060913085938,0.0,113.5,0.0,-0.07866891026761025,data\synthetic\syn_00962_uc.npy
syn_00963,1482,1,15600,20.59326934814453,31.61469841003418,0.0,127.0,0.0,-0.024262395812809846,data\synthetic\syn_00963_uc.npy
syn_00964,1483,0,20400,29.169828414916992,21.826425552368164,0.0,127.0,0.0,-0.09394314437424901,data\synthetic\syn_00964_uc.npy
syn_00965,1483,1,20400,30.397842407226562,21.453149795532227,0.0,127.0,0.0,0.0004848956074748528,data\synthetic\syn_00965_uc.npy
syn_00966,1484,0,19200,10.208229064941406,7.671217441558838,0.0,58.0,0.0,0.14608723591907852,data\synthetic\syn_00966_uc.npy
syn_00967,1484,1,19200,10.424661636352539,7.643196105957031,0.0,58.0,0.0,0.03632588215397347,data\synthetic\syn_00967_uc.npy
syn_00968,1485,0,20419,63.6431770324707,25.22905158996582,10.0,100.0,0.0,-0.29102385105729583,data\synthetic\syn_00968_uc.npy
syn_00969,1485,1,20419,61.413143157958984,26.926959991455078,10.0,100.0,0.0,-0.12876279814722222,data\synthetic\syn_00969_uc.npy
syn_00970,1486,0,15600,19.595449447631836,18.3310546875,0.0,91.0,0.0,0.2744036631382375,data\synthetic\syn_00970_uc.npy
syn_00971,1486,1,15600,31.58955192565918,20.644651412963867,0.0,100.0,0.0,0.37195234253685916,data\synthetic\syn_00971_uc.npy
syn_00972,1487,0,16800,33.38580322265625,29.42644500732422,0.0,127.0,0.0,-0.153198673353329,data\synthetic\syn_00972_uc.npy
syn_00973,1487,1,16800,28.873512268066406,27.32276725769043,0.0,127.0,0.0,-0.16085500576130177,data\synthetic\syn_00973_uc.npy
syn_00974,1488,0,18000,19.009971618652344,23.362293243408203,0.0,127.0,0.0,0.0973950852912757,data\synthetic\syn_00974_uc.npy
syn_00975,1488,1,18000,16.992721557617188,21.88051986694336,0.0,112.5,0.0,0.04519603375614785,data\synthetic\syn_00975_uc.npy
syn_00976,1489,0,21600,26.09268569946289,27.86496925354004,0.0,100.0,0.0,0.13636482017060556,data\synthetic\syn_00976_uc.npy
syn_00977,1489,1,21600,30.277870178222656,34.499820709228516,0.0,100.0,0.0,0.07472627848844597,data\synthetic\syn_00977_uc.npy
syn_00978,1490,0,20400,30.58867645263672,18.039812088012695,0.0,127.0,0.0,-0.0017807547488100043,data\synthetic\syn_00978_uc.npy
syn_00979,1490,1,20400,28.48546600341797,17.774202346801758,0.0,127.0,0.0,0.14938491457005187,data\synthetic\syn_00979_uc.npy
syn_00980,1491,0,19200,36.55812454223633,39.4874153137207,0.0,100.0,0.0,0.04009794944765187,data\synthetic\syn_00980_uc.npy
syn_00981,1491,1,19200,36.76676940917969,39.84088134765625,0.0,100.0,0.0,0.148162692213423,data\synthetic\syn_00981_uc.npy
syn_00982,1492,0,19200,33.81978988647461,20.01232147216797,0.0,100.0,0.0,-0.10375959582237547,data\synthetic\syn_00982_uc.npy
syn_00983,1492,1,19200,26.459999084472656,22.195789337158203,0.0,100.0,0.0,-0.09478500310396051,data\synthetic\syn_00983_uc.npy
syn_00984,1493,0,16800,19.059255599975586,5.652079105377197,0.0,31.5,0.0,0.36929633457132427,data\synthetic\syn_00984_uc.npy
